OrderDetailID,OrderID,ProductID,Quantity,Price,UnitPrice
3619,843,339,18,28.782.000đ,1.599.000đ
3620,2402,278,19,95.684.000đ,5.036.000đ
3621,2298,264,13,6.357.000đ,489.000đ
3622,2866,446,7,22.834.000đ,3.262.000đ
3623,2934,480,5,22.155.000đ,4.431.000đ
3624,216,255,3,1.107.000đ,369.000đ
3625,2004,88,18,233.532.000đ,12.974.000đ
3626,2073,154,17,408.000đ,24.000đ
3627,377,246,18,4.896.000đ,272.000đ
3628,1597,567,3,2.292.000đ,764.000đ
3629,2242,458,10,91.590.000đ,9.159.000đ
3630,893,144,14,92.344.000đ,6.596.000đ
3631,1756,386,18,38.736.000đ,2.152.000đ
3632,2142,285,18,68.760.000đ,3.820.000đ
3633,132,333,17,27.557.000đ,1.621.000đ
3634,80,559,11,1.232.000đ,112.000đ
3635,358,473,4,248.000đ,62.000đ
3636,570,483,1,638.000đ,638.000đ
3637,2360,580,9,9.027.000đ,1.003.000đ
3638,1487,566,10,9.910.000đ,991.000đ
3639,1437,147,19,1.026.000đ,54.000đ
3640,1858,429,16,201.184.000đ,12.574.000đ
3641,1446,24,15,4.845.000đ,323.000đ
3642,1189,141,9,1.611.000đ,179.000đ
3643,526,533,14,2.002.000đ,143.000đ
3644,276,326,8,4.528.000đ,566.000đ
3645,1695,381,12,21.456.000đ,1.788.000đ
3646,1402,341,15,87.120.000đ,5.808.000đ
3647,1394,213,6,56.184.000đ,9.364.000đ
3648,669,280,1,2.941.000đ,2.941.000đ
3649,599,448,10,4.390.000đ,439.000đ
3650,2135,370,4,17.756.000đ,4.439.000đ
3651,1078,4,19,5.985.000đ,315.000đ
3652,1151,530,13,17.849.000đ,1.373.000đ
3653,1869,171,7,2.177.000đ,311.000đ
3654,1340,184,7,41.363.000đ,5.909.000đ
3655,317,586,7,30.611.000đ,4.373.000đ
3656,1628,135,8,79.128.000đ,9.891.000đ
3657,55,525,7,1.722.000đ,246.000đ
3658,758,66,3,210.000đ,70.000đ
3659,155,416,18,1.278.000đ,71.000đ
3660,2136,12,4,20.052.000đ,5.013.000đ
3661,677,297,10,2.910.000đ,291.000đ
3662,2815,166,6,792.000đ,132.000đ
3663,1201,264,3,1.467.000đ,489.000đ
3664,2888,33,8,13.352.000đ,1.669.000đ
3665,2924,535,18,295.506.000đ,16.417.000đ
3666,476,372,4,1.684.000đ,421.000đ
3667,403,241,4,33.420.000đ,8.355.000đ
3668,31,343,4,92.000đ,23.000đ
3669,752,155,13,1.560.000đ,120.000đ
3670,2986,162,10,26.430.000đ,2.643.000đ
3671,1342,159,11,18.018.000đ,1.638.000đ
3672,2684,578,9,181.557.000đ,20.173.000đ
3673,1347,378,15,2.760.000đ,184.000đ
3674,1747,537,5,3.050.000đ,610.000đ
3675,1469,336,20,4.620.000đ,231.000đ
3676,315,553,17,16.694.000đ,982.000đ
3677,448,392,5,440.000đ,88.000đ
3678,1617,166,1,132.000đ,132.000đ
3679,1146,465,4,552.000đ,138.000đ
3680,2093,437,14,5.432.000đ,388.000đ
3681,2084,431,19,5.681.000đ,299.000đ
3682,1609,82,9,177.012.000đ,19.668.000đ
3683,415,510,2,4.134.000đ,2.067.000đ
3684,2693,105,20,132.600.000đ,6.630.000đ
3685,1637,255,5,1.845.000đ,369.000đ
3686,378,144,8,52.768.000đ,6.596.000đ
3687,84,254,5,82.560.000đ,16.512.000đ
3688,1482,584,20,520.780.000đ,26.039.000đ
3689,5,268,2,6.372.000đ,3.186.000đ
3690,1263,590,11,1.188.000đ,108.000đ
3691,2198,413,14,1.526.000đ,109.000đ
3692,1539,479,18,143.100.000đ,7.950.000đ
3693,2098,419,3,2.577.000đ,859.000đ
3694,2302,199,1,15.689.000đ,15.689.000đ
3695,2750,391,3,1.173.000đ,391.000đ
3696,1000,519,11,13.684.000đ,1.244.000đ
3697,1185,200,19,17.499.000đ,921.000đ
3698,1952,40,16,1.936.000đ,121.000đ
3699,2590,512,5,3.115.000đ,623.000đ
3700,1944,509,17,49.776.000đ,2.928.000đ
3701,2095,525,9,2.214.000đ,246.000đ
3702,271,318,18,30.006.000đ,1.667.000đ
3703,1224,542,20,4.980.000đ,249.000đ
3704,560,332,5,395.000đ,79.000đ
3705,1260,333,8,12.968.000đ,1.621.000đ
3706,2618,319,13,5.031.000đ,387.000đ
3707,2296,305,11,726.000đ,66.000đ
3708,1563,573,13,1.872.000đ,144.000đ
3709,600,327,14,1.610.000đ,115.000đ
3710,337,129,3,14.712.000đ,4.904.000đ
3711,2348,593,19,28.120.000đ,1.480.000đ
3712,1641,529,3,1.125.000đ,375.000đ
3713,2874,553,15,14.730.000đ,982.000đ
3714,19,345,18,378.000đ,21.000đ
3715,1097,382,15,2.985.000đ,199.000đ
3716,532,466,5,87.225.000đ,17.445.000đ
3717,2038,210,5,60.320.000đ,12.064.000đ
3718,1933,107,12,4.344.000đ,362.000đ
3719,2040,298,1,8.000đ,8.000đ
3720,348,565,2,3.992.000đ,1.996.000đ
3721,1495,541,12,38.172.000đ,3.181.000đ
3722,1889,225,14,4.116.000đ,294.000đ
3723,1600,330,9,3.762.000đ,418.000đ
3724,154,439,11,1.595.000đ,145.000đ
3725,731,202,7,20.083.000đ,2.869.000đ
3726,2021,197,11,13.057.000đ,1.187.000đ
3727,1190,487,16,51.984.000đ,3.249.000đ
3728,213,231,20,5.660.000đ,283.000đ
3729,1742,276,3,126.000đ,42.000đ
3730,472,437,5,1.940.000đ,388.000đ
3731,1833,314,3,5.247.000đ,1.749.000đ
3732,505,256,20,158.620.000đ,7.931.000đ
3733,2157,68,18,240.318.000đ,13.351.000đ
3734,2784,495,20,8.600.000đ,430.000đ
3735,1196,484,10,52.340.000đ,5.234.000đ
3736,881,219,8,2.360.000đ,295.000đ
3737,2750,308,1,303.000đ,303.000đ
3738,1148,53,17,332.044.000đ,19.532.000đ
3739,2760,486,4,420.000đ,105.000đ
3740,2797,228,11,165.308.000đ,15.028.000đ
3741,2464,310,18,4.140.000đ,230.000đ
3742,2573,106,17,7.242.000đ,426.000đ
3743,606,103,8,576.000đ,72.000đ
3744,1773,433,18,2.466.000đ,137.000đ
3745,2175,427,17,3.876.000đ,228.000đ
3746,549,371,6,15.096.000đ,2.516.000đ
3747,2029,359,8,97.696.000đ,12.212.000đ
3748,17,361,3,318.000đ,106.000đ
3749,12,159,7,11.466.000đ,1.638.000đ
3750,379,413,15,1.635.000đ,109.000đ
3751,2547,63,18,53.802.000đ,2.989.000đ
3752,2083,321,3,750.000đ,250.000đ
3753,62,225,9,2.646.000đ,294.000đ
3754,1039,104,3,2.814.000đ,938.000đ
3755,371,288,10,1.520.000đ,152.000đ
3756,456,26,1,56.000đ,56.000đ
3757,1267,465,5,690.000đ,138.000đ
3758,2727,171,6,1.866.000đ,311.000đ
3759,197,355,7,11.263.000đ,1.609.000đ
3760,1676,369,1,4.079.000đ,4.079.000đ
3761,2751,571,20,66.720.000đ,3.336.000đ
3762,1442,107,1,362.000đ,362.000đ
3763,2594,225,18,5.292.000đ,294.000đ
3764,100,377,2,986.000đ,493.000đ
3765,1333,117,10,480.000đ,48.000đ
3766,2458,293,3,13.347.000đ,4.449.000đ
3767,2014,547,2,538.000đ,269.000đ
3768,2859,86,2,1.270.000đ,635.000đ
3769,1436,394,19,35.169.000đ,1.851.000đ
3770,2872,2,9,53.955.000đ,5.995.000đ
3771,1018,427,13,2.964.000đ,228.000đ
3772,669,430,18,6.786.000đ,377.000đ
3773,243,210,6,72.384.000đ,12.064.000đ
3774,1888,269,6,26.118.000đ,4.353.000đ
3775,2393,8,17,7.446.000đ,438.000đ
3776,2151,188,7,5.929.000đ,847.000đ
3777,1216,263,19,2.774.000đ,146.000đ
3778,2734,13,13,546.000đ,42.000đ
3779,1483,422,14,448.000đ,32.000đ
3780,1208,553,15,14.730.000đ,982.000đ
3781,664,473,20,1.240.000đ,62.000đ
3782,2399,462,14,1.582.000đ,113.000đ
3783,2014,126,2,938.000đ,469.000đ
3784,2412,422,12,384.000đ,32.000đ
3785,2289,351,12,28.068.000đ,2.339.000đ
3786,500,272,12,4.416.000đ,368.000đ
3787,1082,108,11,14.366.000đ,1.306.000đ
3788,2320,44,5,150.000đ,30.000đ
3789,41,362,2,5.964.000đ,2.982.000đ
3790,2860,549,17,4.063.000đ,239.000đ
3791,2363,258,13,4.914.000đ,378.000đ
3792,1057,430,15,5.655.000đ,377.000đ
3793,2470,426,4,220.000đ,55.000đ
3794,822,266,18,246.222.000đ,13.679.000đ
3795,1154,412,19,80.484.000đ,4.236.000đ
3796,2872,538,4,9.996.000đ,2.499.000đ
3797,2393,422,17,544.000đ,32.000đ
3798,156,146,18,375.930.000đ,20.885.000đ
3799,993,56,6,27.636.000đ,4.606.000đ
3800,240,179,12,4.440.000đ,370.000đ
3801,2047,71,11,464.970.000đ,42.270.000đ
3802,1446,447,2,322.000đ,161.000đ
3803,1341,328,15,31.350.000đ,2.090.000đ
3804,1710,368,9,2.025.000đ,225.000đ
3805,642,250,8,3.536.000đ,442.000đ
3806,373,336,4,924.000đ,231.000đ
3807,775,278,4,20.144.000đ,5.036.000đ
3808,2307,380,16,17.232.000đ,1.077.000đ
3809,1808,274,4,224.000đ,56.000đ
3810,364,466,11,191.895.000đ,17.445.000đ
3811,1404,379,13,793.000đ,61.000đ
3812,1959,502,8,17.792.000đ,2.224.000đ
3813,768,220,10,61.580.000đ,6.158.000đ
3814,1534,226,4,6.556.000đ,1.639.000đ
3815,481,53,18,351.576.000đ,19.532.000đ
3816,1239,9,1,38.731.000đ,38.731.000đ
3817,1843,16,20,323.380.000đ,16.169.000đ
3818,1603,497,13,6.591.000đ,507.000đ
3819,755,443,16,57.664.000đ,3.604.000đ
3820,561,575,9,909.000đ,101.000đ
3821,2332,531,19,2.166.000đ,114.000đ
3822,1352,164,2,218.000đ,109.000đ
3823,2266,325,13,30.797.000đ,2.369.000đ
3824,1637,28,6,15.618.000đ,2.603.000đ
3825,2932,190,3,609.000đ,203.000đ
3826,2498,383,1,52.000đ,52.000đ
3827,28,23,14,2.170.000đ,155.000đ
3828,2645,594,11,396.000đ,36.000đ
3829,2494,44,5,150.000đ,30.000đ
3830,1159,480,1,4.431.000đ,4.431.000đ
3831,1628,214,4,876.000đ,219.000đ
3832,1494,199,6,94.134.000đ,15.689.000đ
3833,342,128,10,22.420.000đ,2.242.000đ
3834,2679,274,5,280.000đ,56.000đ
3835,1804,486,8,840.000đ,105.000đ
3836,1388,192,13,169.000đ,13.000đ
3837,1893,193,20,4.400.000đ,220.000đ
3838,2264,495,17,7.310.000đ,430.000đ
3839,442,504,5,83.600.000đ,16.720.000đ
3840,46,463,2,6.206.000đ,3.103.000đ
3841,1736,597,6,84.540.000đ,14.090.000đ
3842,2895,90,10,149.710.000đ,14.971.000đ
3843,2659,185,15,1.920.000đ,128.000đ
3844,801,339,2,3.198.000đ,1.599.000đ
3845,557,174,12,576.000đ,48.000đ
3846,1887,4,14,4.410.000đ,315.000đ
3847,1856,40,16,1.936.000đ,121.000đ
3848,801,195,16,976.000đ,61.000đ
3849,2626,508,14,47.488.000đ,3.392.000đ
3850,1888,264,10,4.890.000đ,489.000đ
3851,2894,484,16,83.744.000đ,5.234.000đ
3852,44,85,20,3.780.000đ,189.000đ
3853,2595,74,14,1.092.000đ,78.000đ
3854,913,431,2,598.000đ,299.000đ
3855,892,488,13,1.209.000đ,93.000đ
3856,457,92,11,16.577.000đ,1.507.000đ
3857,2148,165,18,48.582.000đ,2.699.000đ
3858,500,377,5,2.465.000đ,493.000đ
3859,694,5,12,1.524.000đ,127.000đ
3860,1829,557,1,242.000đ,242.000đ
3861,1026,503,19,136.610.000đ,7.190.000đ
3862,2434,364,12,51.600.000đ,4.300.000đ
3863,326,335,20,37.860.000đ,1.893.000đ
3864,2612,449,14,714.000đ,51.000đ
3865,578,587,5,3.875.000đ,775.000đ
3866,192,460,10,172.840.000đ,17.284.000đ
3867,2964,54,13,4.680.000đ,360.000đ
3868,2261,306,10,2.260.000đ,226.000đ
3869,2381,228,10,150.280.000đ,15.028.000đ
3870,316,70,20,374.100.000đ,18.705.000đ
3871,1422,425,14,2.450.000đ,175.000đ
3872,2756,354,8,1.584.000đ,198.000đ
3873,2877,4,8,2.520.000đ,315.000đ
3874,290,107,19,6.878.000đ,362.000đ
3875,1602,123,4,440.000đ,110.000đ
3876,408,363,3,285.000đ,95.000đ
3877,2837,366,1,2.312.000đ,2.312.000đ
3878,44,77,16,32.624.000đ,2.039.000đ
3879,913,96,7,6.839.000đ,977.000đ
3880,1961,551,4,2.108.000đ,527.000đ
3881,983,71,11,464.970.000đ,42.270.000đ
3882,2207,164,15,1.635.000đ,109.000đ
3883,161,271,12,840.000đ,70.000đ
3884,408,566,19,18.829.000đ,991.000đ
3885,1285,511,8,101.128.000đ,12.641.000đ
3886,1550,171,20,6.220.000đ,311.000đ
3887,2798,368,13,2.925.000đ,225.000đ
3888,1635,508,5,16.960.000đ,3.392.000đ
3889,1238,5,13,1.651.000đ,127.000đ
3890,2898,536,9,1.872.000đ,208.000đ
3891,1525,335,12,22.716.000đ,1.893.000đ
3892,2458,454,5,7.255.000đ,1.451.000đ
3893,2098,594,11,396.000đ,36.000đ
3894,1013,68,6,80.106.000đ,13.351.000đ
3895,2582,18,10,11.660.000đ,1.166.000đ
3896,1241,447,19,3.059.000đ,161.000đ
3897,1883,598,11,79.178.000đ,7.198.000đ
3898,2745,337,6,408.000đ,68.000đ
3899,1072,268,18,57.348.000đ,3.186.000đ
3900,1700,16,6,97.014.000đ,16.169.000đ
3901,2812,21,3,663.000đ,221.000đ
3902,2714,547,2,538.000đ,269.000đ
3903,2115,137,7,1.554.000đ,222.000đ
3904,2955,53,9,175.788.000đ,19.532.000đ
3905,329,393,16,118.144.000đ,7.384.000đ
3906,310,404,10,242.390.000đ,24.239.000đ
3907,1891,366,10,23.120.000đ,2.312.000đ
3908,1289,438,5,40.275.000đ,8.055.000đ
3909,2876,159,13,21.294.000đ,1.638.000đ
3910,1452,522,3,58.257.000đ,19.419.000đ
3911,380,503,14,100.660.000đ,7.190.000đ
3912,698,174,14,672.000đ,48.000đ
3913,985,384,12,2.796.000đ,233.000đ
3914,2209,548,14,19.110.000đ,1.365.000đ
3915,2874,42,13,6.539.000đ,503.000đ
3916,1921,119,8,1.376.000đ,172.000đ
3917,2713,468,13,187.291.000đ,14.407.000đ
3918,2080,323,20,6.620.000đ,331.000đ
3919,1802,250,19,8.398.000đ,442.000đ
3920,2716,34,15,1.725.000đ,115.000đ
3921,1338,213,8,74.912.000đ,9.364.000đ
3922,1120,154,15,360.000đ,24.000đ
3923,253,165,11,29.689.000đ,2.699.000đ
3924,1829,263,15,2.190.000đ,146.000đ
3925,71,230,20,14.780.000đ,739.000đ
3926,561,248,20,1.620.000đ,81.000đ
3927,1819,380,3,3.231.000đ,1.077.000đ
3928,1340,463,8,24.824.000đ,3.103.000đ
3929,249,448,10,4.390.000đ,439.000đ
3930,621,116,9,77.319.000đ,8.591.000đ
3931,1480,406,10,7.780.000đ,778.000đ
3932,1687,426,13,715.000đ,55.000đ
3933,166,513,13,2.977.000đ,229.000đ
3934,2657,335,3,5.679.000đ,1.893.000đ
3935,2136,65,19,4.845.000đ,255.000đ
3936,259,576,11,869.000đ,79.000đ
3937,74,80,11,1.705.000đ,155.000đ
3938,962,189,6,1.686.000đ,281.000đ
3939,37,549,7,1.673.000đ,239.000đ
3940,2106,246,2,544.000đ,272.000đ
3941,1704,455,3,6.645.000đ,2.215.000đ
3942,288,74,4,312.000đ,78.000đ
3943,2812,267,16,3.424.000đ,214.000đ
3944,1813,325,13,30.797.000đ,2.369.000đ
3945,966,536,9,1.872.000đ,208.000đ
3946,1529,594,4,144.000đ,36.000đ
3947,1167,101,8,7.032.000đ,879.000đ
3948,201,228,14,210.392.000đ,15.028.000đ
3949,2200,157,18,756.000đ,42.000đ
3950,2118,264,12,5.868.000đ,489.000đ
3951,2915,335,9,17.037.000đ,1.893.000đ
3952,1686,243,14,115.192.000đ,8.228.000đ
3953,676,41,6,40.524.000đ,6.754.000đ
3954,1016,421,12,1.632.000đ,136.000đ
3955,1186,153,3,45.000đ,15.000đ
3956,2402,534,20,3.240.000đ,162.000đ
3957,2760,405,20,3.100.000đ,155.000đ
3958,2103,108,7,9.142.000đ,1.306.000đ
3959,1108,260,10,16.150.000đ,1.615.000đ
3960,1626,330,4,1.672.000đ,418.000đ
3961,393,525,17,4.182.000đ,246.000đ
3962,1270,326,5,2.830.000đ,566.000đ
3963,64,194,20,2.520.000đ,126.000đ
3964,904,421,13,1.768.000đ,136.000đ
3965,2391,137,14,3.108.000đ,222.000đ
3966,2616,549,6,1.434.000đ,239.000đ
3967,1346,293,5,22.245.000đ,4.449.000đ
3968,2125,590,6,648.000đ,108.000đ
3969,1159,430,16,6.032.000đ,377.000đ
3970,807,155,14,1.680.000đ,120.000đ
3971,796,165,17,45.883.000đ,2.699.000đ
3972,2971,497,13,6.591.000đ,507.000đ
3973,2477,383,15,780.000đ,52.000đ
3974,997,284,14,2.996.000đ,214.000đ
3975,2555,137,11,2.442.000đ,222.000đ
3976,2190,254,7,115.584.000đ,16.512.000đ
3977,2006,244,10,1.240.000đ,124.000đ
3978,776,484,6,31.404.000đ,5.234.000đ
3979,1931,395,6,1.092.000đ,182.000đ
3980,929,227,11,14.289.000đ,1.299.000đ
3981,2217,494,12,332.700.000đ,27.725.000đ
3982,1951,483,6,3.828.000đ,638.000đ
3983,1149,69,6,198.000đ,33.000đ
3984,1088,376,16,139.152.000đ,8.697.000đ
3985,1576,191,12,8.076.000đ,673.000đ
3986,2821,452,8,96.000đ,12.000đ
3987,1707,90,12,179.652.000đ,14.971.000đ
3988,1659,536,12,2.496.000đ,208.000đ
3989,2728,529,15,5.625.000đ,375.000đ
3990,794,425,14,2.450.000đ,175.000đ
3991,2946,221,17,918.000đ,54.000đ
3992,1526,536,12,2.496.000đ,208.000đ
3993,2974,269,12,52.236.000đ,4.353.000đ
3994,926,100,3,174.000đ,58.000đ
3995,2633,350,12,204.000đ,17.000đ
3996,2883,126,20,9.380.000đ,469.000đ
3997,2321,149,6,396.000đ,66.000đ
3998,689,566,13,12.883.000đ,991.000đ
3999,2910,308,17,5.151.000đ,303.000đ
4000,2572,544,20,3.980.000đ,199.000đ
4001,2247,541,16,50.896.000đ,3.181.000đ
4002,95,308,9,2.727.000đ,303.000đ
4003,1184,141,4,716.000đ,179.000đ
4004,1924,122,8,776.000đ,97.000đ
4005,1897,544,12,2.388.000đ,199.000đ
4006,1852,575,9,909.000đ,101.000đ
4007,2097,468,3,43.221.000đ,14.407.000đ
4008,1009,542,4,996.000đ,249.000đ
4009,979,469,15,4.500.000đ,300.000đ
4010,1184,493,7,9.324.000đ,1.332.000đ
4011,1821,269,6,26.118.000đ,4.353.000đ
4012,1186,205,19,254.277.000đ,13.383.000đ
4013,392,355,13,20.917.000đ,1.609.000đ
4014,2466,73,3,129.000đ,43.000đ
4015,2769,343,12,276.000đ,23.000đ
4016,1,325,1,2.369.000đ,2.369.000đ
4017,2958,39,1,2.039.000đ,2.039.000đ
4018,473,513,1,229.000đ,229.000đ
4019,993,585,4,12.700.000đ,3.175.000đ
4020,1069,179,16,5.920.000đ,370.000đ
4021,208,364,5,21.500.000đ,4.300.000đ
4022,419,106,10,4.260.000đ,426.000đ
4023,79,93,13,8.580.000đ,660.000đ
4024,922,8,9,3.942.000đ,438.000đ
4025,1310,488,16,1.488.000đ,93.000đ
4026,2133,482,3,6.768.000đ,2.256.000đ
4027,2055,87,8,72.632.000đ,9.079.000đ
4028,1672,286,8,1.416.000đ,177.000đ
4029,2749,556,20,3.280.000đ,164.000đ
4030,2974,202,20,57.380.000đ,2.869.000đ
4031,1429,590,9,972.000đ,108.000đ
4032,860,540,4,380.000đ,95.000đ
4033,1575,319,7,2.709.000đ,387.000đ
4034,239,360,14,26.460.000đ,1.890.000đ
4035,766,157,12,504.000đ,42.000đ
4036,739,8,3,1.314.000đ,438.000đ
4037,1784,561,12,5.820.000đ,485.000đ
4038,1675,463,13,40.339.000đ,3.103.000đ
4039,2630,414,2,288.000đ,144.000đ
4040,2136,488,18,1.674.000đ,93.000đ
4041,2501,115,14,350.000đ,25.000đ
4042,1984,209,12,8.472.000đ,706.000đ
4043,2100,352,5,116.260.000đ,23.252.000đ
4044,853,563,14,28.518.000đ,2.037.000đ
4045,242,253,2,152.000đ,76.000đ
4046,1048,297,12,3.492.000đ,291.000đ
4047,915,412,4,16.944.000đ,4.236.000đ
4048,130,466,9,157.005.000đ,17.445.000đ
4049,263,445,15,1.065.000đ,71.000đ
4050,2444,576,14,1.106.000đ,79.000đ
4051,2718,5,9,1.143.000đ,127.000đ
4052,2494,573,8,1.152.000đ,144.000đ
4053,1592,453,7,382.368.000đ,54.624.000đ
4054,177,376,17,147.849.000đ,8.697.000đ
4055,1373,314,8,13.992.000đ,1.749.000đ
4056,1963,331,17,3.179.000đ,187.000đ
4057,1795,266,18,246.222.000đ,13.679.000đ
4058,348,288,13,1.976.000đ,152.000đ
4059,959,189,16,4.496.000đ,281.000đ
4060,73,359,20,244.240.000đ,12.212.000đ
4061,989,280,13,38.233.000đ,2.941.000đ
4062,1698,148,3,294.000đ,98.000đ
4063,2287,528,5,980.000đ,196.000đ
4064,596,583,4,7.392.000đ,1.848.000đ
4065,380,17,10,66.940.000đ,6.694.000đ
4066,1925,272,20,7.360.000đ,368.000đ
4067,451,208,2,144.000đ,72.000đ
4068,7,488,18,1.674.000đ,93.000đ
4069,1171,181,9,459.000đ,51.000đ
4070,2164,176,13,51.129.000đ,3.933.000đ
4071,1245,239,11,3.575.000đ,325.000đ
4072,622,32,20,46.480.000đ,2.324.000đ
4073,1487,109,11,22.924.000đ,2.084.000đ
4074,146,593,16,23.680.000đ,1.480.000đ
4075,898,293,20,88.980.000đ,4.449.000đ
4076,685,437,15,5.820.000đ,388.000đ
4077,2524,411,14,39.816.000đ,2.844.000đ
4078,1821,84,6,1.008.000đ,168.000đ
4079,1831,377,19,9.367.000đ,493.000đ
4080,1296,143,13,338.000đ,26.000đ
4081,614,174,17,816.000đ,48.000đ
4082,1934,336,6,1.386.000đ,231.000đ
4083,2699,272,16,5.888.000đ,368.000đ
4084,554,300,17,5.576.000đ,328.000đ
4085,1761,366,20,46.240.000đ,2.312.000đ
4086,224,541,12,38.172.000đ,3.181.000đ
4087,13,553,1,982.000đ,982.000đ
4088,731,97,18,4.716.000đ,262.000đ
4089,198,419,10,8.590.000đ,859.000đ
4090,1333,497,1,507.000đ,507.000đ
4091,1431,264,18,8.802.000đ,489.000đ
4092,220,557,6,1.452.000đ,242.000đ
4093,1344,350,17,289.000đ,17.000đ
4094,1791,396,11,2.695.000đ,245.000đ
4095,2759,313,2,124.000đ,62.000đ
4096,1455,35,8,6.456.000đ,807.000đ
4097,1307,37,20,25.200.000đ,1.260.000đ
4098,2698,78,5,37.385.000đ,7.477.000đ
4099,2300,210,8,96.512.000đ,12.064.000đ
4100,2666,270,14,14.840.000đ,1.060.000đ
4101,2936,293,3,13.347.000đ,4.449.000đ
4102,1898,143,13,338.000đ,26.000đ
4103,2440,273,8,24.832.000đ,3.104.000đ
4104,1656,376,2,17.394.000đ,8.697.000đ
4105,1079,205,11,147.213.000đ,13.383.000đ
4106,544,106,19,8.094.000đ,426.000đ
4107,776,518,20,169.600.000đ,8.480.000đ
4108,2438,332,19,1.501.000đ,79.000đ
4109,230,218,2,86.000đ,43.000đ
4110,2478,357,19,22.857.000đ,1.203.000đ
4111,408,228,11,165.308.000đ,15.028.000đ
4112,644,119,2,344.000đ,172.000đ
4113,1031,535,12,197.004.000đ,16.417.000đ
4114,1761,518,13,110.240.000đ,8.480.000đ
4115,2825,156,4,9.316.000đ,2.329.000đ
4116,1697,189,14,3.934.000đ,281.000đ
4117,439,26,10,560.000đ,56.000đ
4118,914,400,9,23.472.000đ,2.608.000đ
4119,315,373,10,16.770.000đ,1.677.000đ
4120,1108,30,20,9.240.000đ,462.000đ
4121,1994,376,13,113.061.000đ,8.697.000đ
4122,846,465,19,2.622.000đ,138.000đ
4123,2839,13,17,714.000đ,42.000đ
4124,989,200,14,12.894.000đ,921.000đ
4125,2946,155,19,2.280.000đ,120.000đ
4126,2243,514,1,301.000đ,301.000đ
4127,2939,236,5,280.000đ,56.000đ
4128,1819,213,1,9.364.000đ,9.364.000đ
4129,2636,135,8,79.128.000đ,9.891.000đ
4130,1641,475,14,12.404.000đ,886.000đ
4131,2472,356,12,15.576.000đ,1.298.000đ
4132,1468,113,1,221.000đ,221.000đ
4133,2544,8,19,8.322.000đ,438.000đ
4134,791,52,19,3.363.000đ,177.000đ
4135,2121,576,17,1.343.000đ,79.000đ
4136,2742,66,6,420.000đ,70.000đ
4137,1061,217,5,6.490.000đ,1.298.000đ
4138,2693,87,7,63.553.000đ,9.079.000đ
4139,1104,160,18,4.806.000đ,267.000đ
4140,2074,378,2,368.000đ,184.000đ
4141,2,594,20,720.000đ,36.000đ
4142,123,448,11,4.829.000đ,439.000đ
4143,1238,478,1,103.000đ,103.000đ
4144,721,562,16,3.584.000đ,224.000đ
4145,931,277,15,10.275.000đ,685.000đ
4146,620,520,9,9.018.000đ,1.002.000đ
4147,1295,16,10,161.690.000đ,16.169.000đ
4148,1944,243,16,131.648.000đ,8.228.000đ
4149,1699,92,4,6.028.000đ,1.507.000đ
4150,1189,40,9,1.089.000đ,121.000đ
4151,1941,90,5,74.855.000đ,14.971.000đ
4152,1039,500,7,94.752.000đ,13.536.000đ
4153,1912,529,13,4.875.000đ,375.000đ
4154,545,349,7,27.587.000đ,3.941.000đ
4155,752,321,11,2.750.000đ,250.000đ
4156,1857,415,20,4.580.000đ,229.000đ
4157,771,414,1,144.000đ,144.000đ
4158,814,149,20,1.320.000đ,66.000đ
4159,2144,385,7,196.000đ,28.000đ
4160,1101,214,3,657.000đ,219.000đ
4161,1241,70,8,149.640.000đ,18.705.000đ
4162,1204,404,11,266.629.000đ,24.239.000đ
4163,620,114,17,10.183.000đ,599.000đ
4164,2444,350,14,238.000đ,17.000đ
4165,2852,101,14,12.306.000đ,879.000đ
4166,280,502,7,15.568.000đ,2.224.000đ
4167,1550,565,9,17.964.000đ,1.996.000đ
4168,1707,199,4,62.756.000đ,15.689.000đ
4169,587,207,12,115.968.000đ,9.664.000đ
4170,1336,83,19,19.589.000đ,1.031.000đ
4171,1620,174,6,288.000đ,48.000đ
4172,994,266,2,27.358.000đ,13.679.000đ
4173,263,366,7,16.184.000đ,2.312.000đ
4174,1020,532,2,398.000đ,199.000đ
4175,2888,253,3,228.000đ,76.000đ
4176,704,541,17,54.077.000đ,3.181.000đ
4177,1774,1,17,527.000đ,31.000đ
4178,688,35,11,8.877.000đ,807.000đ
4179,368,348,13,100.074.000đ,7.698.000đ
4180,2410,501,20,529.320.000đ,26.466.000đ
4181,336,33,11,18.359.000đ,1.669.000đ
4182,1270,310,16,3.680.000đ,230.000đ
4183,561,56,5,23.030.000đ,4.606.000đ
4184,1233,15,3,357.000đ,119.000đ
4185,738,100,2,116.000đ,58.000đ
4186,1129,120,19,9.310.000đ,490.000đ
4187,908,210,17,205.088.000đ,12.064.000đ
4188,276,594,7,252.000đ,36.000đ
4189,2867,273,5,15.520.000đ,3.104.000đ
4190,2388,400,7,18.256.000đ,2.608.000đ
4191,556,506,10,2.060.000đ,206.000đ
4192,2717,582,11,792.000đ,72.000đ
4193,2131,477,8,136.000đ,17.000đ
4194,466,440,17,1.479.000đ,87.000đ
4195,2520,334,13,68.653.000đ,5.281.000đ
4196,526,370,9,39.951.000đ,4.439.000đ
4197,79,199,7,109.823.000đ,15.689.000đ
4198,1711,422,20,640.000đ,32.000đ
